hvrecid,permitno,nocatch,nohrvrpt,harvdate,location,pots,soaktime,shrimp,keyid,keydate,year,comments,mailing,stat_area,,
aa2a4aa8-f3c2-448c-b4e7-53e9caa1fb8e,120862,0,0,5/10/2023,Port Valdez,2,120,2,ADFG WEB,10/10/2023,2023,NULL,0,NULL,,
6acac726-ec6a-47b8-ae88-3270fd3879b4,286007,0,0,7/25/2023,culross bay,1,168,2,ADFG WEB,9/15/2023,2023,NULL,0,NULL,,
c90880d4-7624-4f25-84ce-3ff264b0f277,1054,0,0,5/11/2023,Middle Rock,2,5,2,ADFG WEB,8/28/2023,2023,NULL,0,NULL,,
d71f1abb-a80a-4dd8-a486-d751bd627848,35998,0,0,5/13/2023,Cochran,2,12,2,ADFG WEB,5/13/2023,2023,NULL,0,NULL,,
6e7e4871-3771-4f01-9259-7a6dac53670b,371898,0,0,8/16/2023,Meuller cove,3,10,4.5,ADFG WEB,8/24/2023,2023,NULL,0,NULL,,
02afe5ff-7573-41f2-831a-6392ca452f60,29435,0,0,7/1/2023,Passage Canal,2,96,1,ADFG WEB,10/10/2023,2023,NULL,0,NULL,,
c5a62a76-1933-492f-b0a3-f1038269b65b,27044,0,0,6/18/2023,Unakwik Inlet,3,12,3,ADFG WEB,9/10/2023,2023,NULL,0,NULL,,
91a66612-5658-456a-bb50-7821b3aeea04,225107,0,0,8/12/2023,Bettles Bay,2,8,2.5,ADFG WEB,10/13/2023,2023,NULL,0,NULL,,
3b97a244-c2d9-4c71-97f2-38378cc9141d,6508,0,0,4/21/2023,Blackstone Bay,1,3,1,ADFG WEB,4/21/2023,2023,NULL,0,NULL,,
af9d2a58-d2c3-4c6c-9803-9a06919c96d6,40671,0,0,5/18/2023,Unakwik Inlet,3,11,0.8,ADFG WEB,8/22/2023,2023,NULL,0,NULL,,
55346965-241f-4129-8a7c-91aeb97b97e2,171035,0,0,6/27/2023,Valdez Arm,2,48,1,ADFG WEB,8/15/2023,2023,NULL,0,NULL,,
9e48e6f8-4a46-4d48-be37-acb13a537cfb,222944,0,0,5/29/2023,Just East of Shoup Bay in Valdez,2,24,0.5,ADFG WEB,9/22/2023,2023,NULL,0,NULL,,
b72f0b85-cfcf-4a71-bbbc-30b3249af0f1,297189,0,0,8/16/2023,Port Nellie Juan,3,8,1,ADFG WEB,9/28/2023,2023,NULL,0,NULL,,
37e120a5-6d60-4268-a84f-b826217d8965,66171,0,0,4/17/2023,Surprise Cove,2,16,1,ADFG WEB,10/6/2023,2023,NULL,0,NULL,,
81f892e9-fbf5-4a51-b986-c846d39d7835,431071,1,0,8/22/2023,Whittier,1,8,0,ADFG WEB,11/4/2023,2023,NULL,2,NULL,,
baa95bf7-2ad4-4b73-9dad-70492a068494,273198,0,0,6/30/2023,Potatoe point Valdez arm,2,12,1.5,ADFG WEB,6/30/2023,2023,NULL,0,NULL,,
f987e61d-6159-40ca-8e5e-e47a3e5e625f,278143,0,0,7/13/2023,Long Bay,2,11,0.25,ADFG WEB,7/24/2023,2023,NULL,0,NULL,,
c5f922d5-0b95-47f8-bf4a-74c3b6ebebf5,345152,0,0,7/2/2023,Wells bay,3,24,2,ADFG WEB,10/9/2023,2023,NULL,0,NULL,,
7f4eedc8-44ab-4345-9946-4bcc3b2ccfc4,96207,0,0,7/30/2023,"Mid Cochrane Bay, PWS",2,48,1,ADFG WEB,9/29/2023,2023,NULL,0,NULL,,
86c0e23f-8762-4b65-b716-d509cd91af2c,184080,0,0,6/3/2023,Unakwik,3,17,2.5,ADFG WEB,9/27/2023,2023,NULL,0,NULL,,
3b1929d0-e9ee-4447-b454-922a30cca5e4,207053,0,0,5/22/2023,Unakwik,3,6,1.5,ADFG WEB,8/14/2023,2023,NULL,0,NULL,,
36510c7c-23a6-4b2d-bb9a-76202288a17c,310289,0,0,6/19/2023,glacier,3,12,3,ADFG WEB,9/21/2023,2023,NULL,0,NULL,,
8392800d-3773-43d4-b566-73bf01abb76d,45907,0,0,5/3/2023,South East end of Cochran bay,2,3,3,ADFG WEB,5/3/2023,2023,NULL,0,NULL,,
d4f61478-24c6-4c7f-a9b4-2392ee51941a,195162,0,0,6/20/2023,Port valdez,2,72,0.4,ADFG WEB,9/12/2023,2023,NULL,0,NULL,,
36884c6a-7608-40ae-bdc6-baaa09a4ec73,335098,0,0,7/11/2023,Shoup bay,2,34,3,ADFG WEB,9/19/2023,2023,NULL,0,NULL,,
6419f5ca-e669-447b-9fdf-f4d52d1d88d3,83116,0,0,8/20/2023,Shotgun cove,2,24,0.25,ADFG WEB,9/10/2023,2023,NULL,0,NULL,,
831886ef-3785-4d7e-847c-396264207033,6508,0,0,7/1/2023,Cochrane,1,14,1.5,ADFG WEB,7/1/2023,2023,NULL,0,NULL,,
65f485d0-ae36-447c-a870-d25a74aa0724,184080,0,0,5/22/2023,Columbia Bay,2,17,1,ADFG WEB,9/27/2023,2023,NULL,0,NULL,,
882a8272-31e3-46da-9104-ec6fb7993417,4335,0,0,5/4/2023,BlackstoneBay,2,4,1.5,ADFG WEB,10/5/2023,2023,NULL,0,NULL,,
cacea462-b6a7-40cb-a1ee-6fceea1fe09d,25117,0,0,7/19/2023,Jackpot Bay,3,24,14,ADFG WEB,8/12/2023,2023,NULL,0,NULL,,
063a8bf6-8fd9-4790-adf0-9db24140d840,75934,0,0,5/23/2023,Shady Cove,3,12,2,ADFG WEB,9/3/2023,2023,NULL,0,NULL,,
d502eefb-937c-4937-8912-0a92ce487fb8,38734,1,0,6/30/2023,Wells Bay,1,12,0,ADFG WEB,8/28/2023,2023,NULL,0,NULL,,
0e563c2d-3369-4e33-9764-6666eb083f61,304035,0,0,5/28/2023,Pigot,2,8,2,ADFG WEB,10/25/2023,2023,NULL,1,NULL,,
aad9bbc4-3710-424e-8b8d-e1d32301eace,52616,0,0,4/26/2023,East of Valdez container dock,2,24,1.5,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
bb6a4940-00e8-4773-b9f4-d6a1c3e32f75,41689,0,0,5/21/2023,Blackstone Bay,2,17,2,ADFG WEB,5/21/2023,2023,NULL,0,NULL,,
d506ce35-0164-4fca-9253-506b13763163,61271,0,0,8/20/2023,Culross passage,2,4,0.5,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
11279dd5-27ce-405b-97a7-2a919f319857,373780,0,0,7/15/2023,Cochrane Bay,2,12,5,ADFG WEB,7/15/2023,2023,NULL,0,NULL,,
cbfb195e-7db7-46f2-b3fd-4ae35a0daf15,288025,0,0,7/1/2023,Middle Rock,2,18,0.5,ADFG WEB,10/6/2023,2023,NULL,0,NULL,,
aef31b96-9c45-4aa9-990e-f8af1c32f15b,56825,0,0,6/24/2023,columbia bay,3,12,1,ADFG WEB,10/3/2023,2023,NULL,0,NULL,,
7ffd83ac-c265-43f5-84f1-a7004a696bce,37380,0,0,6/1/2023,Valdez,2,36,1,ADFG WEB,6/12/2023,2023,NULL,0,NULL,,
0d3c8397-6e10-4b8d-82f9-87d2669e395b,269134,0,0,6/24/2023,Passage Canal,2,144,2,ADFG WEB,11/5/2023,2023,NULL,2,NULL,,
f70794ad-ca28-49cd-960a-c74d3785b625,388879,0,0,8/1/2023,Unakwik inlet,1,6,0.1,ADFG WEB,11/3/2023,2023,NULL,2,NULL,,
02b8889e-7445-4913-82e9-8a3b47a0c23d,79589,0,0,7/17/2023,Passage Canal,1,240,2,ADFG WEB,7/17/2023,2023,NULL,0,NULL,,
1d8d0768-a33c-4134-a03e-34387a8ad453,41253,0,0,5/31/2023,Allison Point,2,48,3.5,ADFG WEB,8/7/2023,2023,NULL,0,NULL,,
f4928566-42c9-40c6-b2d3-fe6b7d994ab9,279343,0,0,7/29/2023,passage canal,2,36,3,ADFG WEB,10/10/2023,2023,NULL,0,NULL,,
3fe8a7c5-40a9-491a-b040-a4e5a79d32e3,310017,0,0,6/26/2023,Unakwik Bay,3,5,1.5,ADFG WEB,10/10/2023,2023,NULL,0,NULL,,
36cedd83-1541-4421-b0c2-394433988876,74343,0,0,4/20/2023,"East Side Shoup Bay Spit, Port Valdez",2,48,1.5,ADFG WEB,10/2/2023,2023,NULL,0,NULL,,
3b69e01d-001f-47fc-8fb7-15d2706ef377,70044,0,0,4/25/2023,Port Valdez,2,72,3,ADFG WEB,8/25/2023,2023,NULL,0,NULL,,
b9583573-ee61-48b9-8ef9-6124096dc9cf,80380,0,0,8/19/2023,Unakwik Inlet,3,12,3,ADFG WEB,9/26/2023,2023,NULL,0,NULL,,
20146d66-9aff-447f-b826-e79468491325,121489,0,0,5/7/2023,Balckstone,2,12,1,ADFG WEB,9/26/2023,2023,NULL,0,NULL,,
9dc0ab5d-cab4-440a-83e1-f86b0408a9f8,311026,0,0,7/1/2023,"Passage Canal, shotgun Cove",2,7,1,ADFG WEB,8/14/2023,2023,NULL,0,NULL,,
5c4785fc-bf8b-450f-b083-0fc80f7319ba,22689,0,0,9/13/2023,Passage Canal,2,14,2,ADFG WEB,10/15/2023,2023,NULL,1,NULL,,
62660816-a656-4dfe-a10d-1e1816f8a840,52616,0,0,4/18/2023,Port Valdez east of container dock,2,24,2,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
f0f29560-18cf-4c98-9583-2e0510e3b0ba,111526,0,0,4/30/2023,Port Valdez Gold creek,2,48,1,ADFG WEB,10/1/2023,2023,NULL,0,NULL,,
820e28d5-dfc3-4d88-a3f4-e574f7109b9b,122880,0,0,5/1/2023,to 05/03/2023 Cochran Bay,2,61.5,2,ADFG WEB,9/26/2023,2023,NULL,0,NULL,,
342d7d33-2f54-41eb-b4bc-eb5651f60682,22035,0,0,7/23/2023,McClure Bay,3,10,2,ADFG WEB,9/12/2023,2023,NULL,0,NULL,,
742a4e9c-0d65-4533-b4bd-bbf3987f9fbe,312689,1,0,6/17/2023,Wells Passage/Granite Bay,2,16,0,ADFG WEB,9/20/2023,2023,NULL,0,NULL,,
19e1ce97-cdbe-430b-9dd1-b567cc014016,46153,0,0,4/23/2023,Unakwik Inlet,3,4,5,ADFG WEB,9/6/2023,2023,NULL,0,NULL,,
b6571b80-d445-46d1-b276-f29f9a35c086,310017,0,0,6/22/2023,Pigot Bay,2,15,1.25,ADFG WEB,10/10/2023,2023,NULL,0,NULL,,
5d8cf331-8120-4ed4-8b0b-bfeb9b36adfc,135825,0,0,5/7/2023,unakwik inlet,1,5,1.2,ADFG WEB,5/9/2023,2023,NULL,0,NULL,,
9cf3a5f2-399f-4210-aca6-16db519c6aea,61825,0,0,8/27/2023,Pigot bay,2,22,2,ADFG WEB,9/23/2023,2023,NULL,0,NULL,,
eae062b5-237e-4b90-9b1d-a21ebbafaa45,51153,0,0,6/24/2023,Valdez,3,25,1,ADFG WEB,8/28/2023,2023,NULL,0,NULL,,
6f1ecfa1-0d24-4082-8cf4-a9928e70c49f,88888,0,0,6/8/2023,Cochran bay,2,6,0.5,ADFG WEB,9/15/2023,2023,NULL,0,NULL,,
5b674f2e-053f-494c-b0da-31343e90c77f,145098,0,0,8/23/2023,Black Stone Bay,2,5,1,ADFG WEB,9/27/2023,2023,NULL,0,NULL,,
dee4dc7e-2a6e-48ec-9064-9123ce875193,144834,0,0,6/6/2023,Port of Valdez,2,36,3.5,ADFG WEB,10/14/2023,2023,NULL,0,NULL,,
91b6a935-6f89-47e7-a4b2-fb458e2085a9,7362,0,0,5/20/2023,"Point Esther, Wells Passage",1,9,0.3,ADFG WEB,10/9/2023,2023,NULL,0,NULL,,
3f11bd1c-636a-44b2-992e-21bec53b7a75,309116,0,0,6/19/2023,Cochrane Bay,2,4,0.5,ADFG WEB,9/7/2023,2023,NULL,0,NULL,,
c2b58aa4-4cf5-424b-acf5-74146eba7ff4,120917,0,0,7/20/2023,deep bay,3,48,2,ADFG WEB,9/23/2023,2023,NULL,0,NULL,,
67a74bd4-c0b8-4653-9c7b-c123df899e72,133616,0,0,5/21/2023,Kings Bay,3,20,2,ADFG WEB,9/29/2023,2023,NULL,0,NULL,,
2904c0c3-d4aa-4ce0-8461-c53c5344f87e,224389,0,0,5/31/2023,Shoup Bay,3,72,0.5,ADFG WEB,10/9/2023,2023,NULL,0,NULL,,
4c1dd75d-c041-4ea5-83cb-28adea9f3c39,220298,0,0,5/28/2023,port wells,2,12,1,ADFG WEB,9/17/2023,2023,NULL,0,NULL,,
1be0e746-3d3f-4a4d-a715-6bb328fb3324,149206,1,0,7/28/2023,Culross passage,2,2.5,0,ADFG WEB,10/14/2023,2023,NULL,0,NULL,,
7e3ef0f4-15ed-41ba-a591-7091bcb74173,103280,0,0,6/23/2023,"port wells, prince William sound",2,10,2.5,ADFG WEB,8/6/2023,2023,NULL,0,NULL,,
3e638135-ebd3-49bb-8307-4f453cc36123,156562,0,0,5/13/2023,Gold creek bay,2,13,0.1,ADFG WEB,9/27/2023,2023,NULL,0,NULL,,
06dd0d2b-4261-4c63-ae26-21eed649753b,158198,0,0,7/17/2023,Granite bay,3,10,4,ADFG WEB,10/19/2023,2023,NULL,1,NULL,,
417afece-6472-471d-aa6c-e495f2a99cc5,11880,0,0,6/11/2023,Wells Bay,3,6.5,1,ADFG WEB,9/12/2023,2023,NULL,0,NULL,,
8e7def65-b0a0-4c36-84ce-21bf725e1694,394207,0,0,7/22/2023,Unakwick,3,24,13,ADFG WEB,9/19/2023,2023,NULL,0,NULL,,
faf924f7-0f9c-45cf-b044-808c83263ae9,33834,0,0,6/2/2023,"Esther Island, Lake Bay",3,72,0.25,ADFG WEB,9/16/2023,2023,NULL,0,NULL,,
8c6b22df-71b2-4698-b530-997ac002fbdf,1308,0,0,8/15/2023,Black stone,2,6,1,ADFG WEB,9/17/2023,2023,NULL,0,NULL,,
ee8d9d8f-7525-48b8-a8cd-41b0e210f24b,218252,0,0,7/22/2023,wells bay,3,8,0.5,ADFG WEB,10/3/2023,2023,NULL,0,NULL,,
dc98d2e5-aa32-4632-8830-fbae39f8da38,221880,0,0,8/29/2023,Port Nelli Juan,3,24,1,ADFG WEB,9/14/2023,2023,NULL,0,NULL,,
b9cb9885-b0a5-422c-9079-9557c6d0ce4c,209816,0,0,5/24/2023,Wells,3,10,3.5,ADFG WEB,8/16/2023,2023,NULL,0,NULL,,
7eab0074-9724-4fdc-bfa0-4d89340063a1,260535,0,0,6/29/2023,Jackpot Bay,3,24,0.5,ADFG WEB,8/6/2023,2023,NULL,0,NULL,,
446ae670-104f-4428-a156-23ce038606d7,171035,0,0,7/5/2023,Valdez Arm,2,48,1,ADFG WEB,8/15/2023,2023,NULL,0,NULL,,
16bce5f9-3653-45e4-a381-c3931eeffb93,64661,0,0,7/26/2023,Icy bay,3,6,0.25,ADFG WEB,9/30/2023,2023,NULL,0,NULL,,
a36613a0-9990-41bb-b715-fd0799502762,94579,0,0,5/20/2023,port neelie juan,2,24,0.5,ADFG WEB,9/6/2023,2023,NULL,0,NULL,,
d79c1abd-1d20-4cbb-93e1-6f0a1937709a,12907,0,0,4/17/2023,granite bay,3,24,0.25,ADFG WEB,10/5/2023,2023,NULL,0,NULL,,
be2b9c84-f381-4f1d-b86d-8b45a7c4162f,309116,1,0,8/16/2023,Culross Passage,2,3,0,ADFG WEB,9/7/2023,2023,NULL,0,NULL,,
4f3fd474-2106-4bd6-b210-f8150759dc14,56716,0,0,4/22/2023,copper bay,3,12,3,ADFG WEB,8/21/2023,2023,NULL,0,NULL,,
32825db9-9a35-4229-99a0-d3e4e9e40112,408634,0,0,8/2/2023,Valdez Bay-Port of Valdez,2,72,2,ADFG WEB,10/20/2023,2023,NULL,1,NULL,,
4c850cb1-5bc0-47ff-9454-d5250b812d07,169452,0,0,8/19/2023,Whittier Falls,2,48,1,ADFG WEB,9/12/2023,2023,NULL,0,NULL,,
415143e9-e2ff-435b-9527-f88b8fe9a749,245525,0,0,6/9/2023,Nellie Juan,3,24,6,ADFG WEB,10/16/2023,2023,NULL,1,NULL,,
8c2704a0-099f-4d00-a118-95281807a8bb,295171,0,0,6/14/2023,Blackstone bay,2,8,3,ADFG WEB,9/9/2023,2023,NULL,0,NULL,,
d4f71099-dcf8-4f9e-9b72-ad2707a125ef,183434,0,0,7/25/2023,Pigot Bay,2,12,0.25,ADFG WEB,9/17/2023,2023,NULL,0,NULL,,
bfcfbe54-257a-4009-93a1-2000742e098e,199425,0,0,5/20/2023,Pigot Bay,1,12,1,ADFG WEB,9/26/2023,2023,NULL,0,NULL,,
b23976d6-f7d9-42ea-804a-566b23095e67,184080,0,0,5/19/2023,Unakwik,2,24,2.5,ADFG WEB,9/27/2023,2023,NULL,0,NULL,,
4d0bb3f9-07d0-4ba1-9e66-2c233b6416d8,68325,0,0,6/20/2023,Blackstone Bay,2,22,1,ADFG WEB,11/14/2023,2023,NULL,2,NULL,,
501b3578-58ea-4db6-b551-63994723fc25,168252,0,0,9/3/2023,Port Valdez,2,48,1,ADFG WEB,9/26/2023,2023,NULL,0,NULL,,
c695b0ac-3dc5-48b6-9421-f41626167396,193717,0,0,5/19/2023,jonah bay,2,5,1,ADFG WEB,8/19/2023,2023,NULL,0,NULL,,
6ee0cd67-7557-4be4-a245-0423b248d107,161017,1,0,5/11/2023,Round Mountain,3,14,0,ADFG WEB,9/11/2023,2023,NULL,0,NULL,,
7e1355cd-3d41-470f-9522-2e4c713aaa2e,148543,0,0,6/1/2023,Blue Fjords,3,24,3,ADFG WEB,6/21/2023,2023,NULL,0,NULL,,
51df52a7-181f-4fd2-9094-752ea99b46c8,23607,0,0,5/12/2023,Unakwik inlet,3,10,5,ADFG WEB,10/15/2023,2023,NULL,1,NULL,,
51f4e01b-f9b3-4df9-9517-d236677536fe,432825,0,0,9/4/2023,Point Lowe,2,24,0.5,ADFG WEB,10/3/2023,2023,NULL,0,NULL,,
29c4c08a-e75a-4481-83be-3f4cec16dcb4,289688,0,0,9/1/2023,Cochrane Bay,2,16,0.5,ADFG WEB,9/26/2023,2023,NULL,0,NULL,,
0d68246d-ef4b-415b-999f-a9ac8a158d84,260671,0,0,8/19/2023,Cochrane Bay,2,3,0.25,ADFG WEB,9/30/2023,2023,NULL,0,NULL,,
dfbac975-7664-4ff6-b11d-ba6bb04bf98f,120862,0,0,5/23/2023,Port Valdez,2,120,2,ADFG WEB,10/10/2023,2023,NULL,0,NULL,,
788a3961-2002-417f-aa19-a1b9f20b5c78,32044,0,0,4/15/2023,Unakwik,3,18,4,ADFG WEB,9/12/2023,2023,NULL,0,NULL,,
4ec798c4-a5ea-4267-8d97-0e36c992cf30,78116,0,0,8/18/2023,Blackstone Bay,2,12,1,ADFG WEB,9/19/2023,2023,NULL,0,NULL,,
4e4d330c-7abd-4695-beaa-00e4d0fa4d00,306189,0,0,7/2/2023,Jackpot Bay,3,9,2,ADFG WEB,7/26/2023,2023,NULL,0,NULL,,
47560280-0418-4d21-b298-0d73830e4425,43734,0,0,9/2/2023,Unakwik - outside Jonah Bay,3,14,1.5,ADFG WEB,9/29/2023,2023,NULL,0,NULL,,
57e0880d-6c7e-49e4-bb49-bcfca9334c6e,308243,0,0,7/22/2023,Culross passage,2,9,0.5,ADFG WEB,9/27/2023,2023,NULL,0,NULL,,
7e67ed16-b7c2-4d85-a6e7-78b6e42bd9cf,162298,0,0,6/3/2023,Port Valdez,2,12,1,ADFG WEB,8/11/2023,2023,NULL,0,NULL,,
062b5c45-a66f-4bd0-a414-7035882b8d42,324107,0,0,7/13/2023,Valdez narrows off entrance rock,2,18,5,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
1f227362-45e0-412b-b9a9-166db2afc01c,328852,1,0,7/27/2023,Eaglek Bay,3,18,0,ADFG WEB,9/24/2023,2023,NULL,0,NULL,,
c847856a-0b76-487c-a99f-e05e6245a580,257234,0,0,5/13/2023,Port Nelli Juan,2,8,1,ADFG WEB,9/13/2023,2023,NULL,0,NULL,,
fabdba12-6765-4428-be28-3772ad2c7feb,245525,0,0,6/11/2023,Nellie Juan,3,24,8,ADFG WEB,10/16/2023,2023,NULL,1,NULL,,
fdb41684-1522-4928-96a6-8898882bdfed,66171,0,0,4/18/2023,North Culross,2,72,1.3,ADFG WEB,10/6/2023,2023,NULL,0,NULL,,
b49f28f9-ebaa-4626-9a1c-058ecab554fe,40453,0,0,5/30/2023,Culross Passage,2,5,1,ADFG WEB,10/12/2023,2023,NULL,0,NULL,,
f42542cc-4874-4219-a9df-25770f86d097,196035,0,0,7/8/2023,Harrison Cove port wells,2,24,2,ADFG WEB,9/20/2023,2023,NULL,0,NULL,,
d4f5559d-f4fd-4492-a226-1fb860a2cf70,204926,0,0,7/2/2023,Nellie Juan,3,12,1.5,ADFG WEB,8/30/2023,2023,NULL,0,NULL,,
3c9f10f8-895a-488a-9231-7e1e853eacee,298062,0,0,8/22/2023,Blackstone,2,24,1,ADFG WEB,10/24/2023,2023,NULL,1,NULL,,
bd634496-ec0f-4014-8293-364edd6aa613,151653,0,0,5/31/2023,Valdez port,2,24,1,ADFG WEB,8/17/2023,2023,NULL,0,NULL,,
d40da05d-839b-4776-a149-eece88a475d4,94915,1,0,8/5/2023,Cochrane Bay,2,20,0,ADFG WEB,9/15/2023,2023,NULL,0,NULL,,
8fb5c25e-69b2-4091-ae60-753872b48f87,82970,0,0,8/20/2023,entry cove,2,20,1,ADFG WEB,10/11/2023,2023,NULL,0,NULL,,
2af4ac65-e9c7-4015-9d64-582f97126750,148543,0,0,6/3/2023,Blue Fjords,3,24,4,ADFG WEB,6/21/2023,2023,NULL,0,NULL,,
f8bb10b8-c8da-4ff3-a549-6f8aa87bb21d,224807,0,0,5/28/2023,Wells Bay,3,16,5,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
4f6fdc22-657a-4193-976c-74bcd51f4444,22689,0,0,6/16/2023,Cochrane Bay,2,48,3,ADFG WEB,10/15/2023,2023,NULL,1,NULL,,
865d54c8-432b-437a-8fa1-416eae77653f,22035,0,0,7/29/2023,McClure Bay,3,15,2.5,ADFG WEB,9/12/2023,2023,NULL,0,NULL,,
7c6a9d5c-99fc-4ccf-a233-35c7a4609419,13816,0,0,5/3/2023,Black stone Bay,2,8,1,ADFG WEB,9/30/2023,2023,NULL,0,NULL,,
6e3b8eb2-a567-41ba-806e-a00b5ce06b94,46925,0,0,5/3/2023,Port Valdez,2,24,1,ADFG WEB,9/21/2023,2023,NULL,0,NULL,,
fbc5436f-bae6-4024-9cbf-7c6da83ca82a,277707,0,0,7/23/2023,port wells,2,16,0.75,ADFG WEB,9/26/2023,2023,NULL,0,NULL,,
b17fa52e-446c-4b85-84cf-a1bc100fb1df,331616,0,0,7/11/2023,columbia glacier,2,24,1,ADFG WEB,9/7/2023,2023,NULL,0,NULL,,
c573e252-2323-46e4-8af8-85c3727b352b,132189,0,0,5/22/2023,Entrance to Valdez small boat harbor,2,12,2,ADFG WEB,9/14/2023,2023,NULL,0,NULL,,
936bdfae-03f9-407f-95d9-7a1dd5f781ac,165762,0,0,7/5/2023,Cochran Bay,2,6,5,ADFG WEB,7/5/2023,2023,NULL,0,NULL,,
5f5fdc2d-e03e-498e-aca9-0379cb35f7e5,18053,0,0,8/30/2023,Passage canal,2,6,2,ADFG WEB,9/11/2023,2023,NULL,0,NULL,,
579a9846-823e-489c-97d0-6ff6fb92eb7e,161017,0,0,9/11/2023,Cochrene,2,5,0.2,ADFG WEB,9/11/2023,2023,NULL,0,NULL,,
9feb096e-2f6a-462e-bf6c-a603baff2b2c,123753,0,0,6/24/2023,Logging Camp Bay,2,20,1,ADFG WEB,7/29/2023,2023,NULL,0,NULL,,
c99f3e3d-f346-4377-b633-7ad2ddfd6194,11880,0,0,6/11/2023,Wells Bay,3,5,0.5,ADFG WEB,9/12/2023,2023,NULL,0,NULL,,
d5b63b80-7d96-4da6-90ed-413b6635f722,73098,0,0,7/2/2023,Blue Fiord,3,10,3,ADFG WEB,9/22/2023,2023,NULL,0,NULL,,
adbcf101-de09-4c8a-beda-fe7010d2775a,119825,0,0,7/22/2023,West Fingers,3,5,1,ADFG WEB,10/21/2023,2023,NULL,1,NULL,,
77ae5aac-2e80-4530-b5bf-f43b9097c4b6,310017,0,0,8/21/2023,Lower Culross Passage,2,27,1.5,ADFG WEB,10/10/2023,2023,NULL,0,NULL,,
db1f0c7a-d0a9-4e44-808c-4333f42a116d,144834,0,0,8/14/2023,Port of Valdez,2,24,2,ADFG WEB,10/14/2023,2023,NULL,0,NULL,,
7734cf95-99cc-47e3-9138-446807a7dfe3,54652,0,0,8/15/2023,Gold Creek,2,48,2,ADFG WEB,10/4/2023,2023,NULL,0,NULL,,
f97fce65-2f29-40e1-baba-d64501bea968,166771,0,0,4/15/2023,West twin Bay Area,3,12,4,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
b626627d-1390-47fc-a778-d6ff3cedf5d4,77089,0,0,7/11/2023,in front of Gold cr down from fairy terminal,2,48,1,ADFG WEB,9/25/2023,2023,NULL,0,NULL,,
dfcf4e99-f183-4dc0-9be8-4e569cb3fd57,16562,0,0,4/18/2023,Port Valdez,2,24,3,ADFG WEB,9/18/2023,2023,NULL,0,NULL,,
b7441e18-185e-492d-a9ed-3aa186425f29,20980,0,0,5/5/2023,Unakwik Inlet,3,4,3,ADFG WEB,10/1/2023,2023,NULL,0,NULL,,
08e402f0-57bc-432b-929b-03000e0840d1,390135,0,0,7/20/2023,Cochrane bay,2,12,2,ADFG WEB,10/11/2023,2023,NULL,0,NULL,,
f1d667de-4b71-4ae4-b4ff-325a195d70e2,195162,0,0,6/13/2023,Port valdez,2,72,0.25,ADFG WEB,9/12/2023,2023,NULL,0,NULL,,
c779088c-ba31-4996-92c2-a9baabf0b231,310289,0,0,6/28/2023,glacier,3,12,2,ADFG WEB,9/21/2023,2023,NULL,0,NULL,,
47e09938-120a-409a-83e7-e3f053625ef8,89380,1,0,7/2/2023,Culross Passage,2,5,0,ADFG WEB,10/7/2023,2023,NULL,0,NULL,,
4530652c-d268-46ca-9bd9-598a814cd9a9,300844,1,0,6/24/2023,Squirrel Cove,1,4,0,ADFG WEB,9/26/2023,2023,NULL,0,NULL,,
87bec032-858f-4300-b821-26489b854413,167816,0,0,5/30/2023,PWS,2,12,0.5,ADFG WEB,9/17/2023,2023,NULL,0,NULL,,
0becb0bf-7519-4aac-a8c6-9339bf604c9d,181607,0,0,8/19/2023,Valdez Gold Creek,2,8,0.5,ADFG WEB,8/19/2023,2023,NULL,0,NULL,,
224e9c0b-6040-483b-b39a-63a69279a903,83988,0,0,4/21/2023,Pigot bay,2,4,1,ADFG WEB,4/21/2023,2023,NULL,0,NULL,,
c18cf8b9-6f7e-4d44-a9ce-aec9bbe1541b,123944,0,0,5/2/2023,Blackstone Bay,2,6,0.5,ADFG WEB,8/9/2023,2023,NULL,0,NULL,,
39fc5f9c-9f24-4efb-98b5-0fd825308dcb,124898,0,0,5/6/2023,Port of valdez,2,24,0.5,ADFG WEB,10/1/2023,2023,NULL,0,NULL,,
9e2fb3a5-45d7-4b73-83dc-7bf3fb381b96,425261,0,0,8/17/2023,perry island,2,8,2,ADFG WEB,8/19/2023,2023,NULL,0,NULL,,
58f5beba-893b-490f-bfca-8e8a7ff56ff8,40671,0,0,6/10/2023,Bainbridge Passage,3,24,1,ADFG WEB,8/22/2023,2023,NULL,0,NULL,,
975a941b-e643-4bb6-a11f-66fbec3a40f4,200262,0,0,8/2/2023,Cochrane bay,2,24,1,ADFG WEB,10/5/2023,2023,NULL,0,NULL,,
306ca5ed-46c3-48ed-aa88-3136c0d994dd,22035,0,0,6/18/2023,Perry Island West Side,3,10,0.5,ADFG WEB,9/12/2023,2023,NULL,0,NULL,,
efb9ffae-b10d-4921-b567-e2746643dddb,358634,0,0,7/20/2023,Eshamy lagoon,2,14,1,ADFG WEB,9/26/2023,2023,NULL,0,NULL,,
